:START_ID(r),:END_ID(c)
023320044,ef5a42ab-6f56-32ac-9be6-bd3f07cea8af
023320087,91fdf8cd-5c98-3a47-928b-e1daa0b3a86d
023320087,7f542ab6-4883-3ab1-91ac-58be5689e59b
023320133,53848a44-caed-3361-8bd6-450ec8767512
023320176,0a58a451-5748-3b56-964e-1efedef9e6f6
02332032X,2071c567-6075-3642-abcf-4737f250f325
023320400,08f86877-236c-356a-8ee6-fa44aa17823f
02332046X,7f49dcbc-0562-32f6-bff6-5cf930a12947
023320486,0c7dca20-32c9-3392-94e9-a504cd56df57
023320516,f5e3df95-e6ab-3423-99c4-cd8df1d77e12
023320524,90f1556c-afc6-392b-b79e-0596d55a69ca
023320567,ed404d2f-d9a2-3bbe-8b84-6521dbed6ea6
023320591,ed404d2f-d9a2-3bbe-8b84-6521dbed6ea6
023320621,ed404d2f-d9a2-3bbe-8b84-6521dbed6ea6
02332063X,0698860f-a98c-3338-b28a-0a6983db8f66
023320672,810b34f0-0672-3c0c-8f67-36946bc3868f
023320745,7d9b2ccb-076d-386d-aed6-edc6056f1bf3
023320753,8db67be7-cbe9-3ccc-8b7a-71e8633cde82
023320761,61380336-1fc6-3901-9c89-b1b01e78adf8
023320788,7ed7c2b0-3a3d-30a7-88b3-9a8498a93f8c
02332080X,62e76210-c6ea-3bbe-b21a-42307cd3f75a
02332080X,b0f36596-288e-397b-b99a-ee49546342f7
023320818,de07230b-8198-306c-b0f6-77118f8314ba
023320818,b3119e15-52f0-3b4b-8d4e-910d7e25e2e6
023320826,0c385650-b4dd-3d85-895f-2649d7cc3c1b
023320869,50eed721-96b8-3e77-a072-35bbd9c26b3a
023320885,5ad0e0a9-ea96-314c-9d47-71b934e668a3
023320907,e29305ce-0981-35de-9e02-2b6ee681b3a0
023320923,70d2527c-6fec-344c-bc65-ecb57d14df95
023320931,c05793ba-edf9-3014-83c0-fdf7cb26b9ef
023320931,d86345f5-5360-31b8-9b95-874ef9ac415b
02332094X,a9712b84-6c60-3b02-a213-60ef7682722f
023320958,b2a10332-13a8-3d79-9cf7-e87b225e9847
023320966,b205d462-a98a-3749-b3be-35fba3bf3986
023320974,f3c6fef6-9714-3bc5-b595-11c0ae694530
023321040,9c91719c-1303-3d4d-b76f-ed1e60821979
023321059,39c9441f-12bc-3750-bd26-e0a12109bf4f
023321075,b6594d1f-7940-320f-8a65-4e71b0e70818
023321091,51d63b3a-ee8f-353f-a382-4ba882cde78c
023321091,970b0c13-b105-3742-9ed8-eb0f0e73a35d
023321113,617280a9-1015-3240-98e7-392e6b29eb1e
023321121,ee3961ff-e23b-3263-99b4-1c7b3f0b744f
023321172,11c5f91e-c5f4-32a4-a07f-0b8221486968
023321172,ca623767-829f-3f1d-ad4c-3638a588f20b
023321172,edf48737-e1ea-35cd-b057-ff15b2aae7d9
023321180,4e2245fb-5c09-35f7-8415-9b455426614f
023321245,8d5243c0-3f5c-3806-bb2a-a11cc487eb9e
023321253,f28a7776-3853-3c7d-9336-4952c3fdc662
023321261,88410bd1-a409-30c8-a0e9-04bbf2fa41d9
023321296,7f044ed8-0d02-3d96-8829-41afefbaaef9
023321296,e881867a-363c-3f06-85b6-68da85d69fd1
023321318,25b52f64-93e1-3693-8a72-007ffca024e7
023321318,5e4c5afe-f2f9-3b4b-bf71-ec9ba00dda76
023321318,d3e3b941-3b22-33e6-81ee-5e8f83098140
023321318,c3232be5-6901-385c-827a-fde13c65613c
023321377,6fcba4f2-4a5c-3662-826b-426d59f0c20d
023321385,c8bcdf76-8638-35ad-accf-af4e6c161d9d
023321393,262a72ea-46a6-36c9-b48f-06ebea0bb9d6
023321539,203b82a4-71ef-3655-b586-5551ceab9b35
02332161X,d6dd5c25-a81a-3a6e-9d08-77b141b09f67
023321636,f371792e-e535-39e7-99f5-7c2056a7c526
023321644,a2fd4cf2-c5e5-3e5e-85bf-eb3b2ae12728
023321679,f589b84a-cbd1-3325-b870-3b6c641827c6
023321695,f4ba1eac-f909-3469-8e29-1d00abef4201
023321709,7e8f7d6d-7fcf-3317-a482-75ac42f1745a
023321717,be12e8a5-8185-37cb-b100-e12359399ef9
02332175X,c4a5eb26-5f82-3fa3-b3cd-791cf85af45a
023321911,60e0eff2-e61b-3344-9da7-14751d893db5
023322128,06a5ea4a-74db-3b46-aec8-8a20410bb839
023322136,33c95cba-f84b-342a-9ff1-331b51844d6e
023322152,d0e6ff9e-ee1f-38df-8fa7-51ad02195a62
023322152,66914186-886d-3b52-978f-622bd54e7a9b
023322179,096f61de-8479-318d-96e4-6cefc621cf54
023322241,550daba1-a636-3428-bf21-1a34d812d159
023322268,9b12a60a-fc59-34f8-a571-6cc087eb56ac
023322284,50a89622-e4b7-30d6-8928-7fe7d2a289ea
023322314,a7282dd9-a932-39ba-85f3-1e458b08f69c
023322322,184b94fb-404f-3121-b7de-8f5233ded42e
023322330,bd06620b-aa49-37c8-8037-c786e6d3ef1d
023322349,0d6a3582-8c87-36c3-9e28-d7d39432df10
023322357,b58a7a8d-6466-32a6-bee4-7e07fa7fda86
023322365,e6dfb947-925b-39f9-a4f0-751979a7923a
023322365,a855e600-75aa-3214-91af-99d54adee501
023322373,ae8c7219-e270-3567-983b-939d882b8a27
023322438,06878c62-b288-38b0-8a89-0cd23420c4e7
023322462,023017c6-568f-3892-a1b1-5e0938956cfd
023322489,1be996b2-9da4-382f-ab48-037ef2f0ddfe
023322489,54e4e3d6-066a-3458-87cf-4d17da2a89a5
023322497,74a20234-994c-3354-a758-58560215d7b6
023322578,eb59b8e5-a8c9-34ff-aae1-eef7e069060b
023322586,2859ca1e-38c8-3966-8946-d1650bb05daf
023322713,6007a2f1-79e6-321b-98da-c7779f03ed48
023322845,61a60745-36cc-347e-8e84-34d9c2d88c4a
023322918,2a13ffc1-b7ca-3169-b1f1-4b78cddcf3d7
023322942,61d03eba-02c1-3744-b5ca-2d1b4315ef0f
023323000,5b8561f6-4952-357c-90d8-430e732830ea
023323019,5b8561f6-4952-357c-90d8-430e732830ea
023323027,5b8561f6-4952-357c-90d8-430e732830ea
023323043,54ff4715-04b9-3c8c-a07c-8bad33a57a14
023323051,6ee57ea7-a021-3ba1-987c-57da33999328
023323078,e2572d39-afea-3921-bcf4-01aec3deb678
023323108,d5f1f1e6-955e-364e-a5ce-83ddff921a12
023323337,50f8da81-dac0-3732-b949-2e09148298b2
023323515,eab4ef46-b127-3350-a0b7-52ec34b2e95e
023323523,0036d344-6ed1-3357-b42d-73314f468587
023323590,53f743fa-3ac9-3156-b394-8564a406aec5
023323604,9643e596-eedf-3db2-aa4c-67677a50f882
023323639,38918cba-9315-3ce1-8bc6-056b171b9c75
023323655,04c70a4e-9486-3c2a-bdb1-e22555d60cb8
023323663,f6abaf64-2354-39ba-80da-13c686d0338f
023323663,81ba02a9-6d09-32b8-bcca-58af05fe599d
023323671,16d58a7a-4834-3ee2-9028-54424ec03a54
02332368X,7e8bffc2-9231-3a19-b398-b1af48a6835f
023323736,38fd709c-240e-3e1b-a25b-5ad1304a89fd
023323752,627d228b-9907-3cbc-a880-4940a6a491aa
023323752,708bff69-f294-3197-95ce-e46c8fe8cdcd
023323760,e037b728-46af-3e13-a06d-01cfa84e84e5
023323760,e64cf0e0-ef3c-355a-9c6b-988ede0a318c
023323825,dbd4008b-1c38-36d7-97d0-705be585511f
023323841,fcbe8810-79a9-31ec-8eed-7d79557becbd
023323868,ebb9aaa9-db36-39a5-a06f-6c5766144f00
023323876,f927ea63-bcc5-39a6-a9c5-4bef7a89fe0e
023323884,47021375-7b9f-30c4-bc8a-e82df1f98376
023323892,6fd9ffc3-902d-3686-8858-2510240b46b3
023323957,9aa3b773-61e3-3dd3-9aa8-e0c661cec596
023323981,12900651-45a8-3656-be88-b8f11af3881e
023324007,1295b1e8-d8aa-34f3-8d6a-6f9ca281255a
023324058,7a3c7932-030c-3f86-82fb-c7eec4046190
023324074,fe666849-109b-3c7d-b1e8-12c5820a7ef4
023324236,6896e288-b12d-3449-89f6-6914356c8b1b
023324287,2be6536a-2875-3b8e-a1f5-2a6bb417d6c0
023324333,cf6a4ff0-14d0-3abe-93c0-27cbd3a93feb
023324333,946825c1-f49f-3e5e-8163-dd106c293fa6
023324341,37f9fc6f-8e6a-3f1a-a375-d7efa507da14
023324368,4dd524fc-d890-382a-b7d1-365716de7bbc
023324376,49d0e65d-dd9c-32cf-a413-fb376508c87c
023324422,c97a5d63-3bb5-3165-9914-6950b58408f4
023324430,59a6ee1e-7545-3613-8bd7-2e71997af3e6
023324473,86660dcd-1909-3143-a5b1-e6a296c16150
023324511,50520874-54b8-3a78-9790-df068d6e8097
02332452X,d57d627e-3f6f-3e5a-8f96-1a91df3323a0
02332452X,77fdad98-a5e3-3dda-8e86-5c3f96632956
02332452X,d6fbe224-7a51-3b16-8733-8066d8bc688b
02332452X,749a7a38-6ec3-3581-a4ad-2b9572bc1da8
02332452X,1e47b006-c5de-3bf9-9cc6-89517b80229d
023324619,2c01cc8f-7107-3c79-9868-2b40fc246d90
023324619,71cdc60e-73dc-3568-9df3-a5f5db1569b0
023324635,735b8e56-dd71-3e3e-930c-bfa88ab8e1ec
023324694,9519a31b-4c67-3c46-9ac3-900a6d24bf6f
023324708,3ea7986a-f774-3e7f-996f-703e3f2e71e9
023324775,51f13412-badc-355d-801a-6e8e773d7e41
023324791,4a0ee4ca-254e-33e2-a957-245282075543
023324848,5e474452-208e-3a39-bbda-62e6a24c4e27
023324856,b2802925-d783-3e3a-8921-ff209686fa3a
023324880,39e9a188-e95f-32fe-bc67-f8d2a25d537a
023325089,816069bb-1a48-3ce4-ba04-9bae4e33771e
023325119,b98732e6-f4db-3a5c-b6b7-dc37883c640b
023325151,a7b0c50a-508e-3c36-903a-1931e7ba02b2
023325194,be4a1172-933d-35bc-80fb-68399b865892
023325194,dbf96196-d497-3195-aea6-d9d4f09ce84b
023325313,44ccdeef-9300-38a9-b3a9-6924ba56875b
023325496,1452e8d9-c834-30c7-8f74-af17214f9d7a
023325585,292347de-ca1c-3825-bd3e-dd91526c1279
023325593,0866b35f-e576-3170-8886-f3df355b0da0
023325631,78aac61c-b42f-3bca-a2db-2ea5368963cb
023325674,84cffb40-0904-3427-a1d3-68fce406ccf7
023325712,d70b7423-8587-3b6e-aed7-59625a5b5b18
023325755,ad13a3c2-4296-3fb5-925f-c13d8bf20f37
023325801,28a66954-c171-3826-af6c-da27af774e5a
023325852,add8cf47-ef60-31ab-b3c3-b97c0e02932f
023325860,1fcaeeea-36c5-36a1-aee8-f7d0a43db80a
023325925,a0b30a98-d178-3212-828e-25e6c6b226cd
023325984,bfcfe2ec-453b-3fe0-9b74-b5a2f7e228f1
023325984,b60bfd77-ac39-36d5-ba39-740bab1997fc
023326085,3d2598ff-b451-38f2-8c26-334387baab32
023326093,0dc740bc-2472-3883-abc2-27fe3c4be4da
023326190,9c5c6bf4-4013-341b-9283-f651031193b1
023326204,8a4903d2-2031-375d-af95-b5f949bcfbdb
023326212,7e92d174-7fa9-3f94-b038-14e6a1b70866
023326212,e2c1af7e-3183-31fb-ba72-3fa1a7a6bef4
023326212,d62e304e-a070-327a-a63e-0d780d1370df
023326212,25bf2871-0a89-3287-8d18-91e0f49268f6
023326212,cdf30a63-b2c0-3035-99b9-51e77fb34657
023326239,07009613-2a4f-3c2b-9430-704496a9d567
023326271,a2afea25-ee9f-3f7c-8e04-aad7565ac2f6
02332645X,cdcd8d99-b891-3770-add1-666073886502
023326662,dcbeba3a-d935-330d-a5ca-aff03fb06d66
023326670,e8e3accc-4751-3f7e-81e1-6faaaec27c5b
023326743,cd5e0439-3ae0-3260-bc68-c08d693d9b7c
023326751,239aa6c6-9e8d-3dde-9eed-f6ee6679d22c
023326778,2354e219-26a5-3792-be3c-b96e8d02245c
023326786,1e1c5a80-1b82-33a3-bf05-7d93c307e540
023326794,1e1c5a80-1b82-33a3-bf05-7d93c307e540
023326808,bc358712-eced-3216-9089-20e0eb06d201
023326816,03196fbc-92d7-3c20-b430-c2c15c32aaf1
023326859,dc7bf2d5-d44c-3771-b199-a179a03b6ec9
023326867,e2347b51-3002-3390-9cce-3d2b4765d27b
023326875,db9ca23f-8d3d-3949-ae8d-58538bac4527
023326883,ae4b5755-2666-37b9-8ea6-33d4b929fa4c
023326905,d306e75d-4e00-367f-8f0e-1a9682aec9e0
023326999,e28a5470-784d-35dd-9cc5-6af9de1e544b
023327014,5ed90b5a-aab3-3c42-acdb-d52b90a2f915
023327111,293c3ab5-ebfe-38e4-82e5-956f2024dd46
023327154,e37dbece-df43-3ec0-bdd3-dd071fae0200
023327456,93bb0f8b-027f-34f5-b074-2942af6c55e9
023327472,ee6285ce-209b-37e1-87a9-f0ae0cb69455
023327510,39992e25-e431-3c2e-9e43-0c8f62380360
023327510,8894c45a-95a3-3ecb-9ca9-40ffea580c8f
023327669,1dd961c0-f458-3c49-9f3f-7ab7e314d740
023327669,355b8058-ce43-3a6d-a852-91c2dfa5bbc0
023327790,26da9edb-2ac3-3e15-bcc8-f7e5944c33dc
023327812,4ac4a363-779d-3ac3-8331-c20e2cdc909e
023328061,ad9b62b7-10ef-3471-b3ed-f52a73762409
02332807X,b8c42721-7500-36e8-ada8-5927aba2d1ac
023328118,77fb6519-ad3f-379e-b371-bab2bb6d6e7d
023328193,ea6d0457-edf9-3abb-ae07-d2e861c2799c
023328339,77484802-9c43-3b63-b5b6-c598c4e96a66
023328355,caa74443-644e-30a4-9408-3e09c5da8429
023328355,d0ec2397-f3d6-3b90-8e08-433c4cda073c
023328355,7e7b958a-395d-330f-933e-9d9a28c8d50a
02332841X,05a8adb7-d6fd-360a-94e0-694c789079f8
023328592,becd8bed-80d7-391f-94ee-d646840a686f
023328592,fbba8b66-ea72-337f-bbe3-e033dd3bc656
023328614,367ce799-45ca-3a47-88e8-66fbba5bc845
023328819,b3d16594-3617-318c-b0b4-0dd99c1c8e90
023328819,f70f1408-7fba-3a8a-ae7f-70a4b0f3e86a
023328819,d6b1dee6-53ab-3783-9293-520bf8f9df45
023328835,117356e9-bd52-3283-b905-b7103f579351
02332886X,4a33932f-8b06-3183-860b-676cddb27df9
023328878,db7386e4-4deb-3177-9368-2a22ad91745c
023328886,2fbe43e7-ee08-3981-90a8-28bea8482eca
023328908,da19f2af-73fd-3df8-b441-5a8ddf3baae6
023328908,10856c21-237e-3bd2-95e9-1285c6fc3632
023328924,b5f36261-3551-3af0-b1df-dc46bc026306
023328924,1710104a-d4ed-34bc-9c96-cba39cd10a29
023328924,df1b2933-925a-3a26-bc7f-a91828129703
023328924,f2357496-d2da-31ef-968d-4a64dd74d5ee
023329173,6c8ecfd1-4748-3987-bfa5-ca561a6175ca
023329211,d9532fbf-168e-3016-a0a9-42c88f650d8f
023329378,3c18be6f-335e-3a36-bf7a-48a444d516f1
023329424,34d4fa01-00cd-3470-a07b-84e2e221b2d2
023329440,ac5f9e90-7c18-3b24-a4fd-3d6cf9905990
023329467,f7a017a8-c052-3994-8061-4175304ec0b2
023329483,ac4dfc16-16f2-3e45-b926-db9aae550696
023329491,2b07d318-0dbf-3e5c-ae83-72d2c61976f0
023329513,324b9ea0-194a-346e-9ad9-b4f7494e1712
023329521,9a8973a6-48ed-3310-935c-ed7161d4b588
023329599,6c5a3ecd-54f5-3da4-9b64-147981d23797
023329637,50fe0e7e-d5ba-37c1-8ab9-9e7e5241218b
02332970X,612cc2e8-6aee-326d-b18d-479e5ceddd8d
023329750,32c4beb9-a682-3b51-8d95-492b1e958147
023329769,9ba86ffa-ffd7-3db9-b0b1-df388f9f8a09
023329793,fda3f5c2-a436-3d21-97c8-8f7910fd8e84
023329823,09622574-6767-39dd-a2e3-de8ec722ebfb
023329831,5c21bc9c-46a9-34cd-a0db-7285fde1ecc2
023329831,b1a3e2b8-9fd8-3b0a-9d02-f3c849040970
023329904,fcce59ee-af93-35ea-b29e-0fd707e372a5
02332998X,ca7a7ed5-b460-3f5e-9034-b6cde3f6a8a2
023329998,f6f3976a-bea8-3817-b389-7db2e96695ec
023330058,479f69e1-8d44-3487-af9d-712638aae8e1
023330082,a2f401ea-8d86-3d05-99e0-c7da5ee70f85
023330082,c3b04ff3-c42d-3642-b091-90fe792fb8aa
023330082,f14d438b-d88e-3023-867a-aff163e030b5
023330082,fa76a46a-7e45-351b-ab2a-27904ff50d1c
023330112,64c48c57-c5e6-3a36-8e05-901cce7e3db3
023330139,cbf586de-5fac-3b8a-8e87-7904ef8afdb7
023330163,5dcf4179-c5b9-362e-9302-c9516d3d6713
023330171,0eb2d363-3f16-3ae4-be21-58c01ab2e3a8
023330198,6d6047da-efb2-341b-aa55-45875fdeb35b
023330414,c4034fc9-8500-301a-9e50-5e8a211abb01
02333052X,7568d7b7-db18-341e-b8a0-668efcd73aee
023330600,4c0c9e21-3fb5-3656-834a-f70ebc2b73a5
023330627,2d43350b-9db4-3fc9-8541-be9da5cd5856
023330716,499e6c41-a6e3-36ea-9eed-5373e9743e26
023330783,6771c766-4c04-33d1-a22d-8eb42257def7
02333083X,1c5628ef-ce2b-3345-b823-889ae932f1ce
023330910,77e82512-ba02-30ad-b6ee-af997936e1fb
023330910,591c7d84-a04b-36a1-83c9-7584ceb6982d
023330910,38d0ee9d-9b61-3f23-8818-8d061ef3b4d6
023330910,0a7d0cf1-8dcb-3142-91fa-7f2e8f73d2b2
023330910,6c37ffc0-8777-322d-9fb5-bde9e23ccb46
023330910,6c37ffc0-8777-322d-9fb5-bde9e23ccb46
023330953,80da041f-dfa5-339d-9d4f-d1e9315b77e7
023330996,7e8bffc2-9231-3a19-b398-b1af48a6835f
023331062,9276ba75-c6ba-35a7-ad5f-ea2b3048f476
023331127,41076fec-21e0-3b81-b2e6-e90db16a8855
023331127,2e71ccf8-d44b-37a6-898f-ba5ef8aa71e8
023331151,693a5b60-9e89-3688-97ec-c809100f695d
023331151,e054da6c-0e81-39cd-9583-5f4224ff7c0c
023331194,1bfea523-8437-3411-b232-57df490aeaf9
023331208,97a40581-5126-3180-a752-acc87c8d51b8
023331259,c0c8a71d-8abd-37a7-ac8e-df1d4db8d4d7
023331275,f4588601-d6f8-30a6-8ba4-f99a331ee8fb
023331291,5f597f05-0a0e-3aaa-b2d8-9b0edeeb1c5e
02333133X,51390c48-8255-37fd-ae04-137e0339ca83
023331356,cabfe458-812d-3b8b-a82d-45406aeb8570
023331372,e10c64c6-70bd-3fcd-bdd4-e1caf1b3c69f
023331488,74b27bca-0c81-328d-9f4c-8bfa1623e593
023331542,1ce70cbf-0620-3b33-826c-2064508c7fc9
023331577,52905951-bc08-3f09-881b-3dc8a8eaf6e8
023331577,54b181f0-6ffc-3a11-91d1-e28cfce20c85
023331879,f31b0bbc-3e42-36b1-954e-5217be71fbe1
023331895,05e39461-cf01-379f-9b5b-ce1b3c3747c1
023331895,5c05519b-ee2b-31fe-8943-680953a9f7c1
023331968,77aae624-c66a-3250-bc06-677e329938dd
023331976,8a65b1ee-9e03-3cea-8c2d-d2b549837ea5
023332034,11d3d978-29d5-3d71-9fb4-316c436994d2
023332042,fdcdba69-eed8-3b16-9a4a-173a5a3ce8fe
023332069,83fdf9d4-1dfa-39b6-a062-7f4c313838b0
023332069,81818694-a3b7-389c-889b-eeded708a95a
023332158,6952e97e-4add-39c5-a66b-c920eac5bc13
023332239,0c24747c-00e9-3b93-9674-4f17d1e520e2
023332271,9bedf727-5993-3209-be5a-a82f7afc4e81
023332298,c5994995-4e0d-3907-b338-4b7315d8ba8c
023332379,034b7828-5546-326d-91b8-1e09494c6a34
023332387,7ef07c89-bd8d-383f-9309-3e746864c9b0
023332417,3490e5e2-1f27-3b94-8df4-29fbc4eec481
023332425,b91594a2-0ed5-310b-b12f-53783d77a8ab
023332433,fb80ac8d-e616-302a-865c-9a2dde4ff6ca
02333245X,b51a7bcc-7b85-3d5a-aecd-79ce99b7f44c
023332484,a04b30e7-1def-34f2-989c-9da1244fc285
023332492,161cb7cd-40b2-30e6-95fe-5a16c679ce9e
023332530,49f98569-a8a5-30e8-82f5-9d504a2a4920
023332603,5d4dd06b-97ba-3e26-a0e2-d9d00689cda0
023332662,4db87bc8-ebc2-3dfd-bd2d-2f4c091ae5fe
023332697,816bf599-4b11-3e76-bb35-3895a3504c89
023332697,388ff9b4-a4b4-3f28-bf33-abe5549f0ec1
023332719,6c8374a3-7b40-34d4-8b99-eb7a00e434fd
023332727,0e166be6-79c8-3c07-95a7-3ead398ad0b7
023332743,a5e43c96-2d3f-34fc-9feb-7e1773b5d0b8
023332751,67dd4ba7-1201-3028-95a2-ccab3c0cdad1
023332751,dd4fdcc3-e33e-3a4c-9491-032d7d2fbd45
023332824,eaccc81b-23b6-3ffd-ac0a-55cf14b673a0
023332824,e1b740a9-0bb9-3167-a0fd-ef7a6db28ca1
023332905,f3720bc1-4f6c-361b-899d-2c0276637fc9
02333293X,a325b177-26f6-37e4-a47b-7f4f1ff228e8
023332956,e760630d-e4ea-347a-8193-3ce94431b449
023332972,652aac49-7061-3185-b313-fe4e985ca6dd
023333189,f4537a32-1e77-33b8-bf81-f8c7c9831dc5
023333227,b6e2fb51-a1c2-343c-8f8c-0ef812af32f8
023333235,b6e2fb51-a1c2-343c-8f8c-0ef812af32f8
023333243,b6e2fb51-a1c2-343c-8f8c-0ef812af32f8
023333251,b6e2fb51-a1c2-343c-8f8c-0ef812af32f8
023333278,b6e2fb51-a1c2-343c-8f8c-0ef812af32f8
023333294,b6e2fb51-a1c2-343c-8f8c-0ef812af32f8
023333308,38e26c4e-e23f-3390-bdaf-6de39bef9266
023333456,88c9bf61-2708-33b5-b677-fa76fcc0b93f
023333472,bd9e8be4-8cf3-3aaf-844c-a071d0d1c408
023333480,089f236e-1cb6-346b-a866-d13409b5aeaf
023333499,0e16e1cd-b3ac-3f59-af99-9d5838c90176
023333545,16605842-768b-3dc4-9659-9c865e2a9ac4
023333553,a089fd4e-2582-323f-8a20-ce752ee692b7
023333561,4c843411-4f6d-3ed5-87a8-4a5c41ab52ac
023333642,fad3bf78-0319-36b0-ac8b-30386b90b1dc
023333693,da785179-34fc-31af-bc4f-acf77e7bdb80
023333715,9a8ffc8c-e4f0-3fe9-bd36-473c49f84548
02333407X,3d3b6d78-49c8-3e2a-b967-378a4fe228bb
023334134,c51c4403-d1fb-30a4-9095-f95384806445
023334134,a1f5c028-3443-360a-8506-9ea655f6c409
023334223,505ee1fa-6d6e-3e7c-9a0c-e0aedd628774
023334274,9cfd3dc9-5514-35ba-88c2-1a5deeeeba03
023334274,797f9803-89dc-3799-baa8-768949d4c3c7
023334290,e65c24a6-3f5a-38d8-8cbe-b810a2c25200
023334363,a5e43c96-2d3f-34fc-9feb-7e1773b5d0b8
023334401,344dbbe5-f197-3844-9fe7-090c13539c0a
023334428,8d4da6fd-5f0c-3298-b093-95a35338c21f
023334428,b56fb1ea-75c4-3991-8a74-47b5541b3d3f
023334428,ddf25f39-5e0e-3fde-a9d8-d4ee7c05a7bf
023334428,8c86c520-1c38-3699-9602-cc2ab961f6ee
023334428,cbb3c481-a0e0-3a24-abd5-82d79505eb8f
023334436,1498df10-0036-3932-8a57-440abf845bfb
023334452,2b83a38d-d7f4-37c3-ada4-9dd64d9c5ab5
023334452,f34d38d7-d51e-33dd-8559-ed52039d34d4
023334452,20bcbddd-3378-3708-b6d7-515c02ace438
023334452,37d3971e-d8e3-3e4c-ba17-4d61f34e45ab
023334452,f91be6a1-772b-3a20-bb40-ff76a4a964e1
023334452,8ef48b6a-8460-3ad9-a61a-efa1c8cd9510
023334509,c1b54e73-08cc-3878-95c6-96fa812b9ce0
023334509,c26e299e-ca30-31e9-8642-ab0b043535e6
023334509,e85a4faa-2564-30b1-bab2-1035e8e555de
023334509,a4fe0864-337b-3bdd-8a92-56db4bc3eb1a
023334509,79978ba0-0d6a-3b4a-b582-4bf6d3667e79
023334517,648dcd16-8a54-3cf7-a893-f992fb61c3f2
023334517,fd84b956-a549-3941-bf34-ffb9fd589216
023334517,4c5973ad-800d-3e14-b8c4-61cc23bd346a
023334525,602062d8-5f98-393a-8f2b-23a63ea8d4ab
023334541,4b6cb61b-fd57-35d7-afad-91add8745a06
023334541,4b6cb61b-fd57-35d7-afad-91add8745a06
023334541,5061e2de-6456-3d61-b751-cc12c96ebce1
023334541,2a8fe7ea-27c7-3648-8966-439b41da6825
023334541,4dd844fc-fe7c-3f96-a9aa-cef26a235504
023334541,d0dca0eb-ab2c-317d-af14-5c69c2dcefda
023334541,29280e49-8eb7-32e9-850b-e896a47ada68
02333455X,3c2a89ed-ea47-353d-8706-045bcf0320b0
02333455X,2aaab625-99c8-3cce-8b09-f499f3c6578b
023334568,64842e99-71ee-39db-ae61-5ef93c37c2ad
023334568,2aaab625-99c8-3cce-8b09-f499f3c6578b
023334576,33436ec0-7b90-37c7-a021-709e2156b3ef
023334576,6a257550-49de-3e2d-85bd-c0f62d04dac9
023334614,68573950-c629-323e-be5e-5595c9ad7890
023334622,f9112431-a8d3-32bf-89cd-d80e213593e6
023334630,b2331f68-6e67-3223-b598-4efbeeaa3174
023334649,c418a09b-5278-313c-9032-617b000d618d
023334711,b4b281c0-a828-3fd3-ba57-5ed75ab3f9a3
023334762,f2cdd4e6-3aa7-34ef-b56f-2ac8ce48a65a
023334789,2b9d27e0-6826-389a-acd1-f08454545d56
023334851,de795857-b3c4-3748-a357-1f84bbfe55a4
023334959,3b747e19-e082-3b53-870a-7759eda12b42
023335017,938c7fc1-7901-33cb-98f2-930c3cec3d8e
023335025,f8c54652-2612-31eb-a77c-9ea31cc8e293
023335122,61d02489-7e5c-3cde-b56e-e0ad14feb5ff
023335203,b31471db-92b1-3598-bf47-478598827c31
023335289,ce14b982-84f8-30ec-ae8d-fb4b46f09e94
023335300,4f3c701f-0935-330e-9d16-c4471fba12d7
023335386,fac3388e-aa8b-3b3b-865b-e96e0c4827d0
023335424,496834c1-9a5f-3f53-a98b-537305744a77
023335459,d8ed0b04-91ab-303f-978e-d5ca885919db
023335513,7c7795ac-087a-39e5-8095-46000cbb3f61
023335599,13521f76-85bd-30ca-9461-a01048767444
023335726,0d09c0f0-f4fd-38c6-8330-96691b68e11e
023335793,5c73947d-c029-3dff-9183-96eb9d774212
023335807,2dc05ebd-18ea-3593-8a20-322aa071736e
023335815,a8e10234-499e-33fe-9149-def6bae67e12
023335823,9b380b9d-ba46-3eb6-8785-58e2f3ec9595
023335831,8cfa2826-92f8-3fbe-a8f1-e467c4da88a9
023335858,aae5804f-b42e-3605-ba59-303508023190
023335882,c0e1665e-f427-310b-a621-bc5ea1ebc3c6
023335890,c20329f5-aa95-3169-8834-5bd5e56d2411
023335904,a4c7ca1e-52a8-36f8-b66f-cb5c97656f17
023335939,79ac0cec-7fda-3bf4-9b75-64cf643ad439
023335955,4d3c0d11-edaf-3877-8578-9adc3fe2cbc1
023335955,d6ad6780-546a-382f-afa4-03e9cfb3066b
023336048,c72072f8-b8bd-339a-8dd8-91342359820c
023336064,c0c5ada3-aa08-386c-8670-e363e769aae1
023336145,b9449f06-f070-3537-ac5c-b0ae5003ec6e
023336153,d98b5a65-e27a-3554-8852-206972177827
023336218,8acaebc3-cc0b-377e-99b9-917f09613d25
023336242,9f335854-dd38-35d9-beaf-2e46b6ebb108
02333634X,364c2d21-8841-346c-b529-96d8afc0f329
023336382,ff94c5b1-1b78-3b4e-9cdd-a6dcbbf0ec22
023336382,ef8c3db6-eb28-3e89-944e-b217737ed46b
023336382,c7772d0c-88b0-3de5-bf6d-ae41a8e52ac8
023336382,89bbbc01-0a3f-3cfd-a238-77e652bd3234
023336498,8f90985e-4fbf-3eb0-ae35-b2ce02800ccf
023336676,c4624d0a-0c22-3e00-ab2f-a7fcd489ce2d
023336684,05d21813-5f15-3c62-91ae-dd2d1bb152cb
